label,filtered_word
0.0,四 人 房 驚艷 浴缸 床 好 睡 陽台 看到 部分 海景 一 分鐘 到 海邊 讚
0.0,房間 乾淨 服務 人員 親切 入住 這 飯店 一 個 棒 旅行 體驗
0.0,安靜 舒適 乾淨 服務 親切 盥洗 用品 有 質感 冰箱 有 飲料
0.0,海灘 踏 浪 完 岸 邊 公共(A) 區域 有 沖洗區 行動 不便 者 沒 扶手 有無 障礙 廁所
0.0,民宿 感覺 溫馨 舒適 床墊 柔軟 孩子 們 喜歡
0.0,沒有 專屬 停車場 出去 全家 方便
0.0,服務 人員 詳實 介紹 在地 鹿港 特色 環境 景觀 優雅 適合 假日 優遊 自在 好 地方
0.0,服務 親切 房間 乾淨 舒服 有 24H 供應 早餐 點心 棒 旅店
0.0,空間 不錯 舒服 公共區 有 餅乾 茶包 吐司 果醬
0.0,服務 親切 房間 乾淨 整潔 房間 廁所 尿騷味 煙味 置身 於 公廁 中 建議 改善
1.0,離 火車站 近 夜市 不遠 設備 尚可 價錢 9OO 元 附 早餐 值得 推薦
1.0,單人 經濟房 900 一 晚 划算 以 這 個 價位 房間 差 有 有 隔音(A) 效果 好
0.0,房間 乾淨 服務 好 二樓 交誼廳 設計 棒 洗衣 有 供應 飲料 泡麵
1.0,地點 優 離 捷運站 近 交通 方便 周邊 餐館 多 旅館 物美價廉 服務 親切
0.0,二樓 公共(A) 空間 座位 充足 有 洗衣機 公用(A) 電腦 咖啡機 飲水機 設備 方便
0.0,早餐 麵包 老闆 自己 做 好吃 配料 使用 在地(A) 食材 b&b 藏書 種類 很多 讚
0.0,晚餐 早餐 漂亮 好吃 客家人 果醬 零嘴 好吃 好 地方 好 空間 生態 多元
0.0,在 環島 旅程 中 來到 這 像 回到 家 自在 環境 主人 款待 像 自己 家人 值得
0.0,棒 美式(A) 鄉村風 別墅 布置 細緻 設備 齊全 大人 小孩 住 開心
0.0,西式(A) 房間 乾淨 典雅 中島式(A) 廚房 鍋具 餐具 齊全 自己 下廚 方便
0.0,離 小人國 六福村 石門 水庫 知名 景點 近 週邊 有 多 座 高爾夫球場 多 樣 美食 餐廳
0.0,9 人 背包 床位 房 內 衛浴 乾淨 客廳 擺設 美觀 整齊 感受 到 老闆 用心
1.0,貴 乾淨 一 家 旅館 有 茶 一些 鍋 碗 瓢 盆 用 有 自製 彰化 美食 卡片 參考
0.0,1025 櫃臺 小姐 服務 態度 友善 細心 介紹 館 內 設施
0.0,特別 木造(A) 建築 溫馨 房間 設施 熱情 布農 文化 值得
0.0,全 世界 自由 舒服 美 布農族 原住民 風格 特色 民宿
0.0,老闆 人 超 好 幽默 晚餐 恐怖 豐盛 好吃
1.0,優 地點 捷運站 出來 到 房間 設備 乾淨 推薦 樓下 火鍋 餐廳 疫情 期間 房價 便宜
0.0,離 西門町 峨眉 停車場 近 有 特色 飯店 裡面 工業風 早餐 火鍋 特別
0.0,晚餐 套餐 5 菜 1 湯 料好 實在 東西 好吃 附 甜點 仙草 水果 西瓜 好極了 下 次
0.0,房間 優雅 環境 舒適 地下 一樓 桌遊 飛鏢 機台 好玩 推薦 家族 旅行
1.0,餐廳 合菜 一 桌 2500 要求 蔬菜 多 肉 少 喜歡 吃 紅燒 豆腐 每 個 月 吃 一 次
0.0,老闆 熱情 介紹 好多 景點 美食 飯店 環境 棒 房間 風格 喜歡
0.0,距 花蓮 車站 近 住宿 空間 乾淨 整潔 大廳 有 原住民 藝術家 作品
0.0,旅店 員工 提供 棒 花蓮 市區 旅遊 資訊 旅遊 地圖 推薦 景點 餐廳
1.0,價錢 合理 房間 乾淨 舒適 噓寒問暖 老闆 親切 招呼 機車 新 讚
0.0,服務 人員 態度 差 解說 超(A) 不耐煩 樣子 委任 該 店
0.0,環境 好 乾淨 業者 用心 一 間 讓 人 懷念 讓 人 想 在 住宿 好 旅店
0.0,老闆 超 好 小孩 玩 開心 大人 唱 開心 房間 乾淨 整齊
0.0,考慮 二 日 輕鬆 遊 晚上 麻辣鍋 圍爐 傳統 中式(A) 早餐 太平山 中繼站
0.0,老闆 人 不錯 環境 棒
0.0,放空 好 所在 老闆 老闆娘 親切 櫻花季 美 露營區 草皮 適合 親子 狗狗 運動
0.0,住宿 房間 尚可 有 超大(A) 庭院 環境 清幽 老闆人 親切 附贈 早餐 陽春
0.0,餐廳 點 泡菜 火鍋 量 多 個人 覺得 湯頭 淡 喜歡 風景 不錯
0.0,風景 棒 看 夜景 空間 大 房間 大 老闆 熱情 介紹 景點
0.0,視野 棒 環境 老闆 nice 熱誠 有 冰箱 廚具 烤 肉 煮食
0.0,竹山 附近 小 山陵 園區 寬敞 園區 內 栽植 許多 和式(A) 樹木 造景 喜歡 房間 乾淨 舒適
0.0,景觀 好 房間 乾淨 早餐 好
0.0,環境 清幽 服務 親切 停車 便利
0.0,房間 外 看到 美景 三樓 開放 座位區 景觀
0.0,民宿 人員 詳細 介紹 老街 地圖 推薦 店家 貼心
1.0,風景 漂亮 180 塊 咖啡 拿鐵 感覺 像 在 喝 熱水
0.0,房間 乾淨 櫃檯 人員 親切 離 夜市 跟 捷運站 算 近 位置 便利
0.0,距離 夜市 房間 環境 簡單 明亮 適合 一般(A) 旅客 郊遊 旅行 休息 住所
1.0,附設 隔壁 14樓 阿樂哈 海景 餐廳 桌菜 CP 值 不錯 海鮮 新鮮 好吃
0.0,爛 設計 服務 房間 爛 比 背包客 旅館 爛
0.0,用餐 環境 不錯 設計 規劃 有 法國 特色 接近 大自然 適合 小孩 遊樂 看 到 用心 處
0.0,美麗 莊園 環境 清幽 餐點 可口 新鮮 民宿 舒適 衛生 服務 親切 週到 棒 地方
0.0,風景 美 有 很多 老闆娘 手作 木頭 椅子 場地 漂亮 適合 辦 婚宴 老闆娘 親切
0.0,地點 方便 石朗 浮潛 在 民宿 旁邊 教練 老闆娘 好
0.0,結論 住宿 3 星 潛水 安排 部分 3 星 洗曬 裝備 場地 5 星 導潛 5 星
0.0,房間 棒 地點 好找 停車 方便 房東 親切 好 溝通 推薦 棒 棒棒
0.0,地點 好找 交通 方便 民宿 環境 乾淨 清悠 空氣 清新 民宿 有 電梯 省力
0.0,老闆娘 熱心 親切 去 烏石港 走路 到 旁邊 打卡 景點 山 望 海
0.0,適合 親子 好 旅館 早餐 豐盛 地點 方便 可惜 房間 隔音(A) 差 冷氣 有 吹頭 問題
0.0,整 間 旅店 以 賽車 為 主題 一般(A) 設施 齊全 酒店 座落 大型(A) 商場 附近 附近 有 遊樂 設施
0.0,早餐 菜色 普通 有 提供 小孩 用餐區 有 DIY 鬆餅 有 特色
0.0,棒 停車 方便 有 電梯 房間 乾淨 櫃台 人員 服務 好
0.0,貼心 服務 溫暖 我們 用心 民宿 環境 乾淨 舒服 有 機會 去 _^
0.0,住 親子房 小朋友 喜歡 離 全聯 跟 各 式 餐廳 走路 到 便利
1.0,房間 舒適 衛浴 設備 新 有 健身房 交誼廳 交誼廳 內 飲料 餅乾 免費 棒
1.0,便宜 住宿 地點 Cp值 高 有 浴缸 床 好 睡 有 免費 小 餅乾 飲品 可惜 電視 大
0.0,房間 乾淨 交通 便利 有 洗衣 服務 早餐 走到 麥當勞 用餐 帶 小孩 方便
0.0,歐洲 城堡 花園 區 客房 棒 值得
0.0,住 浴室 大 飯店 驚奇 五 顆 星 大 推薦 超大(A) 泡湯池 超大(A) 浴室
1.0,清境 農場 上 難得 性價比 高 歐洲 風格 住宿
0.0,浴室 設計 ok 有 煙味 顧客 在 房 內 抽 散發掉
0.0,晚上 入住 時 房間 有 怪 聲音 處理 態度 不佳 店 經理 處理 事情 能力 差
0.0,浴缸 店家 標 浴缸 淋浴 說 系統 問題 系統 怎了
0.0,棒 渡假 會館 房間 乾淨 優雅 戶外 有 溫泉 泡湯 中西式(A) 早餐 適合 大人 小孩 住宿
0.0,主人 接待 熱情 房間 清潔 早餐 可口 貓咪 可愛 怕生 小孩 嚕 貓 到 想 睡
0.0,整體 環境 清幽 適合 遠離 塵囂 享受 寧靜 溫馨 詢問 早餐 樣式 5 顆 星 沒 意外
0.0,民宿 主人 友善 親切 房間 乾淨 舒適 大 推
0.0,房間 看到 海 馬哥 熱情 民宿 風格 簡約 很多 ikea 東西
0.0,老闆娘 說 問 借 嬰兒 小推車 我們 帶 帶 小孩 吃 烤 肉 必備(A)
0.0,乾淨 舒適 闆娘 小 幫手 熱情 推薦 在地(A) 景點 美食 招待 水果 甜 好 好吃 完食
0.0,老闆娘 親切 贈予 水果 點心 房間 舒適 整潔 小孩 喜歡
1.0,交通 方便 地點 好 近 火車站 近 7-11 房間 大 床 舒適 價格 便宜
0.0,屋主 經營 水果 批發 夫妻 和氣 四 人 房 浴缸 大
0.0,中班 櫃檯 人員 服務 態度 差 到 爆
0.0,開門 超 濃 煙味 浴室 有 個 怪 味 房間 乾淨
0.0,早餐 有 三明治 送 早餐 時間 指定 早上 8點 送到 誰 吃 三明治
0.0,服務 人員 親切 房間 簡單 乾淨 廁所 乾 濕 分離 有 免治 馬桶
0.0,5. 附 早餐 自助餐 主要(A) 中餐 西餐 看到 吐司 提供 果醬
1.0,推 沒有 兩千 元 左右 cp值
0.0,港式 飲茶 餐廳 口味 棒 環境 乾淨 機車 汽車 有 停車位 位於 高鐵 附近 適合 宴客
0.0,場地 氣派 丁香魚 酥脆 服務 親切 蠟味 蘿蔔糕 份量 多 一些 好 牛肉粥 好吃
0.0,交通 方便 地下室 停車場 良好 菜色 好 空間 設計好 說 一流 飯店
0.0,地點 佳 離 逢甲 夜市 近 老闆娘 親切 服務 房間 大 舒適 浴室 乾淨
1.0,房間 大 乾淨 價格 公道 老闆娘 親切 逢甲 推 民宿 推
