reviews,value,comfort,location,cleanliness,service
"['少女心', '民宿', '客廳', '寬敞', '裝潢', '可愛', '舒適', '有', '內容', '主題', '民宿', '好友', '們', '可以', '來此', '體驗', '住宿']",0.0,1.0,0.0,0.0,0.0
"['位置', '不錯', '離', '車站', '近', '房間', '設備', '雖', '不', '是', '很', '新', '但', '空間', '很', '大', '價格', '實惠']",1.0,1.0,1.0,0.0,0.0
"['老闆', '人', '很', '熱情', '會', '介紹', '當地', '有', '什麼', '地方', '可以', '去', '下', '次', '來', '花蓮', '還', '會', '再', '訂', '這', '間', '0', '大推']",0.0,0.0,0.0,0.0,1.0
"['不', '太', '好', '蓮蓬頭', '的', '水', '很', '強', '熱水', '很', '夠', '房價', '很', '便宜', '很', '適合', '追求', '平價', '的', '人', '住宿']",1.0,1.0,0.0,0.0,0.0
"['房間', '內', '的', '煮飯', '遊戲組', '有', '螞蟻', '3樓', '的', '洗手台', '非常', '迷你', '其餘', '都', '還', '不錯']",0.0,1.0,0.0,1.0,0.0
"['水', '等', '停車', '也', '方便', '離', '夜市', '開車', '10', '鐘', '左右', '而已', '外', '送', '熊貓', '也', '叫', '得', '到', '喔']",0.0,1.0,1.0,0.0,0.0
"['服務', '人員', '很', '親切', '房間', '也', '很', '大', '廁所', '浴缸', '很', '滿意', '停車', '的', '地方', '很', '棒']",0.0,1.0,0.0,0.0,1.0
"['房', '內', '按摩椅', '只', '有', '震動', '功能', '馬桶', '和', '房間', '沒有', '隔間', '或', '拉', '門', '淋浴', '時', '水', '忽', '冷', '忽', '熱']",0.0,1.0,0.0,0.0,0.0
"['設備', '差', '浴室', '水', '會', '出來', '吹風機', '電', '接觸', '不良', '不過', '今天', '的', '早餐', '很', '好吃', '還', '有', '水果']",0.0,1.0,0.0,0.0,1.0
"['很', '無聊', '很', '自然', '放空', '放鬆', '放假', '的', '好', '地方', '無', '肉', '的', '早餐', '料理', '很', '用心', '很', '好吃']",0.0,1.0,0.0,0.0,1.0
"['有', '些', '美景', '無法', '以', '照片', '分享', '只', '能', '實地', '到', '空間', '感受', '這裡', '的', '美好', '與', '舒適']",0.0,1.0,1.0,0.0,0.0
"['值得', '一再', '造訪', '的', '好', '地方', '溫馨', '早餐', '時光', '享受', '柔柔', '海風', '夜晚', '在', '蛙鳴', '蟲鳴聲', '中', '入睡']",0.0,1.0,0.0,0.0,1.0
"['房間', '大', '又', '乾凈', '早餐', '超', '豐富', '民宿', '視野', '佳', '晚上', '觀星', '好', '地方', '老闆', '超', '親切']",0.0,1.0,1.0,1.0,1.0
"['設備', '簡', '漏', '熱水', '不', '熱', '盥洗', '用具', '不足', '飯店', '收費', '旅社', '品質']",1.0,1.0,0.0,0.0,0.0
"['待人', '親切', '餐點', '還', '行', '管家', '貼心', '還', '會', '詢問', '客人', '是否', '吃', '的', '飽', '衛浴', '空間', '能夠', '提升', '就', '很', '棒']",0.0,1.0,0.0,0.0,1.0
"['房間', '乾淨', '又', '舒適', '老闆', '老闆娘', '人', '超', '好', '又', '熱情', '很', '溫暖', '充滿', '人情味', '的', '一', '間', '民宿']",0.0,1.0,0.0,1.0,1.0
"['舊式', '建築', '改裝', '風格', '簡單', '舒適', '老闆', '老闆娘', '有', '屏東人', '的', '熱情', '親切', '值得', '向', '大家', '推薦']",0.0,1.0,0.0,0.0,1.0
"['老闆', '非常', '熱情', '提供', '許多', '美食', '資訊', '和', '遊玩', '景點', '值得', '再', '訪']",0.0,0.0,0.0,0.0,1.0
"['房間', '乾淨', '衛生', '二樓', '有', '免費', '泡麵', '跟', '咖啡', '汽水', '服務', '親切', '還可以', '兌換', '調酒', '非常', '棒']",1.0,0.0,0.0,1.0,1.0
"['建議', '白天', '玩完', '各', '景點', '海灘', '後', '黃昏', '進', '會館', '車子', '可', '停', '於', '懇丁', '青年', '活動中心', '較', '省錢']",0.0,0.0,0.0,0.0,0.0
"['CP值', '相當', '高', '的', '的', '住宿', '旅', '旅店', '就', '在', '墾丁', '大街', '上', '環境', '相當', '的', '好', '還', '有', '提供', '泡麵', '零食', '及', '飲料']",1.0,0.0,1.0,0.0,1.0
"['房間', '寢具', '乾淨', '可惜', '共用', '廁所', '較', '不便']",0.0,1.0,0.0,1.0,0.0
"['人間', '仙境', '山嵐', '圍繞', '老闆', '待人', '客氣', '親切']",0.0,0.0,1.0,0.0,1.0
"['乾淨', '親切', '服務', '態度', '優']",0.0,0.0,0.0,1.0,1.0
"['離', '埔里', '市區', '交流道', '不遠', '房間', '大', '床', '好', '睡', '熱', '水壓', '也', '足夠', '櫃檯', '服務', '態度', '親切']",0.0,1.0,1.0,0.0,1.0
"['浴室', '地板', '有', '水', '很', '容易', '滑倒', '有', '小孩', '隨行', '的', '旅客', '要', '多', '注意', '浴室', '電視', '不能', '看', '暖氣', '無', '功能']",0.0,1.0,0.0,1.0,0.0
"['環境', '優雅', '生菜', '沙拉', '飲料', '餐點', '美味', '可口', '可', '住宿', '但是', '週六日', '才', '開放', '點餐']",0.0,1.0,0.0,0.0,1.0
"['老闆', '人', '超', '好', '推薦', '很多', '在', '地', '景點', '住', '一樓', '六', '人', '房', '房間', '很', '棒', '很', '舒服']",0.0,1.0,0.0,0.0,1.0
"['民宿', '很', '乾淨', '還', '有', '飲水機', '老闆', '也', '很', '親切', '離', '墾丁', '大街', '也', '不遠', '非常', '方便']",0.0,1.0,1.0,1.0,1.0
"['房間', '的', '隔音', '效果', '非常', '好', '設施', '也', '都', '很', '乾淨', '下', '次', '有', '機會', '會', '再', '造訪']",0.0,1.0,0.0,1.0,0.0
"['泡', '杯', '咖啡', '或', '茶', '悠閒', '看', '一下', '書籍', '雜誌', '頂樓', '則', '有', '兒童', '遊戲室', '和', '健身室']",0.0,1.0,0.0,0.0,0.0
"['地點', '位置', '不錯', '在', '北車', '附近', '走路', '就', '可以', '到', '房間', '小', '了', '些', '櫃台', '服務', '親切']",0.0,1.0,1.0,0.0,1.0
"['也', '有', '簡單', '的', '小孩', '遊戲區', '還', '有', '免費', '糖果', '餅乾', '飲料', '真的', '超', '貼心']",1.0,1.0,0.0,0.0,1.0
"['餐點', '的', '部分', '可以', '感受到', '用心', '製作', '料理', '但', '份量', '和', '菜色', '不', '夠', '實惠']",1.0,0.0,0.0,0.0,1.0
"['食材', '新鮮', '不會', '重', '口味', '不', '油膩', '好吃', '竹筍包', '超', '好吃', '小孩', '吵', '著', '要', '外帶', '冷凍', '回家', '吃']",0.0,0.0,0.0,0.0,1.0
"['無', '菜單', '料理', '老闆', '好', '豪氣', '大方', '份量', '足夠', '還', '打包', '自製', '樹薯包', '回', '民宿', '當', '宵夜']",1.0,0.0,0.0,0.0,1.0
"['很', '棒', '的', '草皮', '浴室', '廁所', '設備', '完善', '環境', '很', '棒']",0.0,1.0,0.0,0.0,0.0
"['舒服', '乾淨', '漂亮', '的', '露營區']",0.0,1.0,0.0,1.0,0.0
"['有', '浴缸', '環境', '不錯', '孩子', '喜歡', '只', '是', '早餐', '的', '菜', '好幾', '樣', '都', '是', '辣', '的', '孩子', '不', '吃', '辣']",0.0,1.0,0.0,0.0,1.0
"['交通', '很', '方便', '外面', '有', '第一', '飯店', '位於', '巷弄', '內', '公園', '旁邊']",0.0,0.0,1.0,0.0,0.0
"['鬼屋', '跟', '照片', '不符', '廁所', '看起來', '很', '不', '衛生']",0.0,1.0,0.0,1.0,0.0
"['礁溪', '地區', '特色', '民宿', '德國', '先生', '台灣', '老婆人', '很', '親切', '菜色', '很', '衛生', '房間', '很', '有', '特色']",0.0,1.0,0.0,1.0,1.0
"['德國', '豬腳', '印象', '非常', '建議', '來', '住宿', '一定', '要', '預訂', '晚餐', '嚐嚐', '德裔', '主廚', '老闆', '的', '好', '手藝']",0.0,0.0,0.0,0.0,1.0
"['很', '適合', '放鬆', '心情', '享受', '美食', '的', '地方', '主人', '很', '用心', '佈置', '是', '個', '可以', '感受', '品質', '的', '地方']",0.0,1.0,0.0,0.0,1.0
"['房間', '很', '棒', '就', '在', '東海', '商圈', '裡頭', '隔壁', '住', '的', '女生', '太', '熱情', '有點', '吵', '之外', '其他', '都', '很', '好']",0.0,1.0,1.0,0.0,0.0
"['老闆', '很', '用心', '還', '貼心', '準備', '水果', '及', '零食', '飲料', '房間數', '多', '也', '很', '乾淨', '是', '下', '次', '還', '想', '回訪', '的', '民宿']",0.0,1.0,0.0,1.0,1.0
"['老闆', '人', '很', '親切', '很', '熱情', '招待', '有', '機會', '去', '宜蘭', '還', '會', '想', '再', '去', '住']",0.0,0.0,0.0,0.0,1.0
"['乾淨', '舒適', '床', '很', '大', '雙人床', '睡', '三', '人', '都', '沒', '問題']",0.0,1.0,0.0,1.0,0.0
"['房間', '乾淨', '舒適', '隔音', '很', '好', '服務', '人員', '態度', '專業', '餐廳', '整體', '規劃', '良好', '早餐', '內容', '豐富']",0.0,1.0,0.0,1.0,1.0
"['1F', '是', '迎賓', '大廳', '桌面', '有', '導覽', '地圖', '旁邊', '的', '沙發區', '有', '提供', '24H', '免費', '的', '咖啡']",1.0,1.0,0.0,0.0,1.0
"['櫃檯', '人員', '親切', '附近', '有', '廟東', '夜市', '美食', '很多', '也', '可以', '去', '騎', '腳踏車', '很', '棒', '的', '飯店']",0.0,0.0,1.0,0.0,1.0
"['民宿', '老闆娘', '很', '熱情', '環境', '清幽', '房間', '舒適', '小小', '貓', '互動', '良好', '小', '狗', '斑斑', '也', '會', '照顧', '旅客']",0.0,1.0,0.0,0.0,1.0
"['早餐', '簡單', '的', '南瓜粥', '配上', '青菜', '鹹', '饅頭', '簡單', '但是', '美味']",0.0,0.0,0.0,0.0,1.0
"['小朋友', '很', '愛', '的', '民宿', '的', '狗狗', '與', '貓咪', '很', '棒', '的', '地方']",0.0,1.0,0.0,0.0,0.0
"['舒適', '的', '環境', '民宿', '主人', '很', '親切', '附', '的', '早餐', '豐富', '好吃']",0.0,1.0,0.0,0.0,1.0
"['老闆娘', '人', '美心', '也', '美', '服務', '周到']",0.0,0.0,0.0,0.0,1.0
"['老闆', '老闆娘', '親切', '熱情', '裝潢', '溫馨', '推薦']",0.0,1.0,0.0,0.0,1.0
"['主人', '輕聲', '細語', '態度', '親切', '房間', '裡', '有', '電視', '冷氣', '矮桌', '坐椅', '衣架', '等等', '設施', '臥鋪', '舒適']",0.0,1.0,0.0,0.0,1.0
"['很', '有', '人情味', '的', '老闆', '富有', '新意', '及', '設計感', '的', '裝潢', '住起來', '很', '舒服', '離', '車站', '很', '近', '很', '滿意']",0.0,1.0,1.0,0.0,1.0
"['民宿', '的', '位置', '很', '靠近', '火車站', '不', '難', '找', '一', '進', '民宿', '就', '覺得', '很', '美', '有', '花牆', '很', '適合', '打卡', 'D']",0.0,1.0,1.0,0.0,0.0
"['房子', '雖然', '舊', '一點', '但是', '房間', '空間', '還', '算', '大', '且', '還', '滿', '平價', '當天', '入住', '3', '人', '給', '三', '張', '雙人床', '太', '棒', '了']",1.0,1.0,0.0,0.0,1.0
"['老闆娘', '親切', '有禮', '地點', '還', '算', '不錯', '不過', '路', '就', '小', '條', '一點', '有', '含', '停車位', '一樓', '房間', '略為', '濕氣', '較', '重']",0.0,1.0,1.0,0.0,1.0
"['交通', '停車', '方便', '離', '夜市', '近', '巷弄', '安靜', '價格', '實惠', '已', '住', '過', '不下', '10', '次', '了']",1.0,1.0,1.0,0.0,0.0
"['禁菸房', '還是', '有', '菸味', '房間', '設備', '偏', '舊', '停車場', '位置', '很少', '需要', '留', '鑰匙', '讓', '館方', '移車']",0.0,1.0,0.0,1.0,0.0
"['停車', '方便', '夜市', '旁邊', '覓食', '容易', '早餐', '簡單', '電視', '頻道', '沒有', 'Good', 'TV']",0.0,1.0,1.0,0.0,1.0
"['隔音', '爆炸', '爛', '晚上', '11點', '還', '聽到', '大人', '孩子', '喧嘩聲']",0.0,1.0,0.0,0.0,0.0
"['景觀', '美', '房間', '舒適', '寬敞', '裝潢', '美', '服務', '佳', '早餐', '美味', '非常', '推']",0.0,1.0,1.0,0.0,1.0
"['沒想到', '飯店', '業者', '有', '翻新', '很', '棒', '比', '汽車', '旅館', '便宜', '比', '台北市', '飯店', '便宜', '空間', '又', '大']",1.0,1.0,0.0,0.0,0.0
"['夜景', '美', '氣氛', '好', '浴室', '還', '有', '電視', '還', '有', '特殊', '設備']",0.0,1.0,1.0,0.0,0.0
"['寢具', '家具', '頗', '有', '歷史', '早餐', '地瓜粥', '一', '鍋', '配', '豆腐乳', '還', '算', '能', '接受']",0.0,1.0,0.0,0.0,1.0
"['很', '棒', '的', '住宿', '體驗', '感謝', '老闆', '招待', '金山', '地瓜', '與', '地瓜葉', '空間', '超大', '大人', '小孩', '都', '很', '開心', '放鬆']",0.0,1.0,0.0,0.0,1.0
"['自然', '溫馨', '適合', '全', '家', '或', '團體', '旅游', '的', '好', '去處', '內', '有', '自然', '溫泉', '也', '露天', '可', '仰望', '星空', '的', '景觀台']",0.0,1.0,0.0,0.0,0.0
"['好', '山', '好', '水', '地方', '民宿', '主人', '與', '工作', '人員', '服務', '一級棒', '值得', '再次', '造訪']",0.0,0.0,1.0,0.0,1.0
"['可以', '請', '響導', '到', '栗松', '溫泉', '全', '台', '最', '美', '野溪', '超讚', '不過', '要', '注意', '的', '是', '房間', '沒有', 'wifi', '喔']",0.0,1.0,0.0,0.0,0.0
"['環境', '清淨', '與', '設備', '齊全', '的', '住宿', '旅館']",0.0,1.0,0.0,0.0,0.0
"['房間', '很', '乾淨', '廁所', '也', '很', '乾淨', 'CP值', '高']",1.0,0.0,0.0,1.0,0.0
"['環境', '乾淨', '東西', '超', '好', '下酒']",0.0,0.0,0.0,1.0,1.0
"['隔音', '很', '差', '有', '很多', '吵雜聲', '不過', '還', '蠻', '便宜', '的']",1.0,1.0,0.0,0.0,0.0
"['房間', '環境', '價位', 'CP值', '地點', '交通', '方便度', '等等', '都', '非常', '好', '適合', '想', '在', '台北', '都市', '泡湯', '住宿', '的', '人']",1.0,1.0,1.0,0.0,0.0
"['飯店', '很', '新', '設備', '很', '好', '工作', '人員', '態度', '親切', '服務', '好', '近', '南京', '復興站', '推薦給', '大家']",0.0,1.0,1.0,0.0,1.0
"['在', '大台北', '市區', '可以', '有', '時間', '久', '房間', '又', '很', '棒', '的', '溫泉', '湯屋', '真的', '很', '棒', '價格', '又', '很', '美麗', '呢']",1.0,1.0,1.0,0.0,0.0
"['房間', '頗', '大', '價格', '親民', '老闆', '親切', '飲料', '好喝', '主動', '幫忙', '美好', '感受']",1.0,1.0,0.0,0.0,1.0
"['2', '次', '入住', '了', '乾淨', '簡約', '的', '地方', '交通', '也', '方便', '老闆', '人', '很', '好', '喔']",0.0,0.0,1.0,1.0,1.0
"['透過', '家人', '介紹', '第一', '次', '入住', '二', '晚', '民宿', '老闆', '很', '客氣']",0.0,0.0,0.0,0.0,1.0
"['鐵捲門', '還', '遺失', '房客', '資料', '打電話', '來', '房間', '問', '我', '覺得', '指導', '的', '人', '也', '要', '負', '很', '大', '的', '責任']",0.0,0.0,0.0,0.0,1.0
"['一', '下樓', '就', '可以', '逛', '夜市', '房間', '安靜', '床', '睡', '得', '舒服', '浴室', '有', '浴缸', '早餐', '中西式', '多樣', '有', '牛奶']",0.0,1.0,1.0,0.0,1.0
"['飯店', '樓下', '就', '是', '逢甲', '夜市', '位置', '超棒', '自助式', '早餐', '菜色', '多']",0.0,0.0,1.0,0.0,1.0
"['櫃檯', '人員', '服務', '很', '好', '態度', '很', '親切', '可是', '大廳', '冷氣', '都', '不', '涼', '看到', '櫃檯員', '要', '吹', '電風扇', '很', '心疼']",0.0,1.0,0.0,0.0,1.0
"['面對', '伯朗大道', '田園', '山嵐', '風景', '超美', '房間', '隔音', '不', '理想', '但', '服務', '親切']",0.0,1.0,1.0,0.0,1.0
"['老闆', '熱情', '老闆娘', '料理', '手藝', '讚', '環境', '幽美', '有', '家', '的', '感覺']",0.0,1.0,0.0,0.0,1.0
"['房東', '媽媽', '友善', '熱情', '會', '準備', '很', '豐盛', '美味', '的', '早餐', '有', '問題', '都', '會', '熱心', '回答', '介紹']",0.0,0.0,0.0,0.0,1.0
"['咖啡', '吧台', '很', '漂亮', '我們', '住', '樓中樓', '也', '很', '棒', '外面', '陽台', '很', '大', '景色', '也', '很', '棒', '推薦']",0.0,1.0,1.0,0.0,0.0
"['房務', '做', '的', '很', '棒', '每', '個', '房間', '戶外', '也', '有', '浴缸', '有', '現場', 'DIY', '跟', '午', '茶', '服務', '很', '雅致', '的', '飯店']",0.0,1.0,0.0,0.0,1.0
"['服務', '品質', '好', '安排', '彩繪', '烤', '餅乾', '等', '免', '付費', '活動', '小孩', '去', '也', '不會', '無聊', '晚餐', '合菜', '也', '很', '好吃']",0.0,1.0,0.0,0.0,1.0
"['對面', '的', '金台灣', '山莊', '中餐廳', '也', '不錯', '吃', '價格', '合理', '有', '桌', '菜', '適合', '親子', '或是', '家庭', '旅遊']",0.0,0.0,1.0,0.0,0.0
"['房子', '很', '乾淨', '住起來', '很', '舒服', '民宿', '外面', '有', '漂亮', '的', '風景', '老闆', '跟', '闆娘', '服務', '很', '棒']",0.0,1.0,1.0,1.0,1.0
"['包木屋', '很', '舒服', '提供', '的', '早餐', '還好', '建議', '去', '東河', '買', '包子', '吃']",0.0,1.0,0.0,0.0,1.0
"['環境', '乾淨', '舒適', '美麗', '整潔', '的', '花園', '無敵', '的', '海景', '還', '有', '熱情', '的', '管家', '是', '我', '住', '過', '最', '好', '的', '民宿']",0.0,1.0,1.0,1.0,1.0
"['連續', '假期', '入住', '優質', '的', '民宿', '親切', '的', '女', '主人', '豐盛', '的', '早餐', '溫馨', '的', '假期', '哦']",0.0,0.0,0.0,0.0,1.0
"['目前', '沒有', '在', '營業', '了', '耶']",0.0,0.0,0.0,0.0,0.0
"['主題', '套房', '美女', '蘇', '小姐', '精心', '設計到', '台南', '務必', '來', '一', '干淨', '又', '舒適']",0.0,1.0,0.0,0.0,0.0
"['枕頭', '跟', '床', '超', '軟', '超', '不', '好', '睡', '冷氣', '也', '不', '怎麼', '好', '吹', '不', '涼', '從', '北下', '到', '台南', '去', '玩', '住', '的', '環境', '品質', '很', '重要']",0.0,1.0,0.0,0.0,0.0
"['可以', '看到', '運河景', '晚上', '道路聲', '隔音', '稍', '差', '環境衛生', 'O', 'K']",0.0,1.0,1.0,1.0,0.0
"['12點半', '到', '5點半', '的', '中班', '裡面', '的', '服務', '很', '好', '每', '天', '都', '有', '小菜', '可以', '吃', '和', '水果', '實在', '太', '棒', '了']",0.0,0.0,0.0,0.0,1.0
"['大', '台中', '的', '景點', '跟', '小吃', '還', '有', '夜市', '是', '個', '很', '不錯', '的', '旅館', '喔', '大家', '推推', '吧']",0.0,0.0,1.0,0.0,0.0
"['賓館', '樓上', '有', 'KTV', '隔音', '差', '噪音', '擾', '人', '並且', '房', '內', '設施', '老舊', '鏡子', '浴缸', '破損']",0.0,1.0,0.0,0.0,0.0
"['火鍋', '不錯', '吃', '老闆', '的', '冷', '泡茶', '味道', '也', '很', '棒', '觀景台', '看出去', '的', '視野', '非常', '棒']",0.0,0.0,1.0,0.0,1.0
"['平日', '早餐', '只有', '吐司', '夾', '果醬', '及', '咖啡', '房', '間', '隔音', '很', '差']",0.0,1.0,0.0,0.0,1.0
"['老K', '民宿', '餐廳', '後方', '走', '不用', '五', '分鐘', '的', '景觀台', '景觀', '也', '很', '美', '值得', '散步', '走走', '來', '此']",0.0,0.0,1.0,0.0,0.0
"['房間', '乾淨', '明亮', '衛浴', '設備', '及', '用品', '齊備', '樓下', '櫃檯', '隨時', '有', '人', '備有', '茶包', '泡麵', '很', '舒服']",0.0,1.0,0.0,1.0,1.0
"['地方', '不錯', '價位', '與', '一般', '旅社', '接近', '品質', '覺得', '比', '一般', '飯店', '好', '很多', '老闆', '很', '用心']",1.0,1.0,1.0,0.0,0.0
"['環島', '經過', '因', '颱風', '住', '了', '3', '天', '民宿', '幫忙', '照顧', '三', '餐', '房間', '新淨', '購物', '用餐', '都', '很', '方便']",0.0,0.0,1.0,1.0,1.0
"['熱情', '又', '可愛', '的', '老闆', '房間', '環境', '乾淨', '舒服', '離', '夜市', '及', '知名', '小吃', '都', '很', '近', '來', '宜蘭', '住', '這', '就', '對', '了']",0.0,1.0,1.0,1.0,1.0
"['整潔', '舒適', '有', '電梯', '有', '浴缸', '室', '內', '桌子', '有點', '小', '門', '有點', '重', '隔音', '有點', '不', '太', '好', '但', '還可以', '接受']",0.0,1.0,0.0,1.0,0.0
"['非常', '乾淨', '的', '民宿', '推薦', '愛', '乾淨', '的', '遊客', '前往']",0.0,0.0,0.0,1.0,0.0
"['房間', '超棒', '的', '浴室', '超讚', '的', '有', '機會', '再', '來']",0.0,1.0,0.0,0.0,0.0
"['超級', '喜歡', '他們', '家', '的', '冰箱', '很', '適合', '帶', '小朋友', '一起', '來', '住', '二樓', '三樓', '都', '有', '小朋友', '遊戲室']",0.0,1.0,0.0,0.0,0.0
"['近', '林默娘', '公園', '安平', '老街', '德陽', '軍艦', '適合', '家庭', '朋友', '包', '棟']",0.0,0.0,1.0,0.0,0.0
"['服務', '人員', '很', '客氣', '浴缸', '流出來', '的', '水', '有', '些', '沙子', '房間', '有', '小', '蟑螂', '早餐', '很', '普通', '下', '次', '不會', '再', '來', '住']",0.0,0.0,0.0,1.0,1.0
"['一', '個', '地方', '黏黏', '的', '可能', '上', '一', '個', '客人', '吃', '東西', '滴下來', '的', '湯汁', '吧', '早餐', '是', '用', '單點', '的', '套餐', '還', '不錯', '吃']",0.0,0.0,0.0,1.0,1.0
"['櫃臺', '小姐', '服務', '態度', '超級', '差', '問', '他', '剩', '幾', '人', '房', '也', '解釋', '的', '不清不楚', '爛']",0.0,0.0,0.0,0.0,1.0
"['老闆', '超好', '很', '熱心', '高', 'cp值', '質感', '超棒', '的', '房間', '有', '電梯', '的', '民宿', '來', '台東市', '住', '這', '間', '不會', '後悔']",1.0,1.0,0.0,0.0,1.0
"['空間', '乾淨', '明亮', '老闆娘', '很', '親切', '還可以', '借', '腳踏車', '離', '全', '家', '不到', '100', 'm', '然後', '早餐', '超', '好吃']",0.0,1.0,1.0,1.0,1.0
"['不', '主動', '告知', '房', '內', '有', '遺落', '的', '物品', '予', '旅客', '就算', '了', '還', '喇叭', '我', '東西', '會', '寄送']",0.0,0.0,0.0,0.0,1.0
"['朋友', '一起', '聚會', '玩樂', '的', '好', '地方', '空間', '舒適', '打麻將', '唱歌', '烤', '肉', '都', '不', '怕', '吵到', '別人']",0.0,1.0,0.0,0.0,0.0
"['房間', '裡', '浴缸', '的', '熱水', '很', '不', '熱', '跟本', '沒辦法', '泡澡', '很', '浪費', '這麼', '美', '的', '浴缸']",0.0,1.0,0.0,0.0,0.0
"['高雅', '寬敞', '舒適', '自在', '沒有', '飯店', '服務', '細心', '位置', '在', '田', '間']",0.0,1.0,1.0,0.0,1.0
"['服務', '好', '價格', '實惠', '4', '人房', '寬敞', '明亮', '早餐', '送', '麥當勞', '餐卷', '近', '宜蘭', '夜市', '十分', '方便']",1.0,1.0,1.0,0.0,1.0
"['大廳', '的', '香氣', '很', '怪', '浴室', '看起來', '像', '陽台', '格出來', '的', '空間', '房間', '地板', '襪子', '踩上去', '腳底', '都', '是', '黑', '的']",0.0,1.0,0.0,1.0,0.0
"['錢', '啊', '對', '一般', '遊客', '客氣', '的', '不得了', '還', '幫忙', '開門', '關門', '勒', '東西', '雙手', '奉上', '阿學生', '東西', '就', '甩', '桌', '上']",0.0,0.0,0.0,0.0,1.0
"['服務', '空間', '隔音', '味道', '尚可', '早餐', '簡便', '價錢', '合理', '地點', '不', '好', '找', '就', '在', '夜市', '隔壁']",1.0,1.0,1.0,1.0,1.0
"['房間', '整', '晚', '廁所', '化糞池', '屎味', '古董', '電視機', '不能', '調', '的', '冷氣', '像是', '30', '年', '前', '的', '旅社']",0.0,1.0,0.0,1.0,0.0
"['房客', '喧嘩', '吵雜', '到', '深夜', '中央', '空調', '直接', '排', '煙味', '躺', '床', '全', '身', '癢', '2250', '商務', '二', '人', '房', '的', '品質']",0.0,1.0,0.0,1.0,0.0
"['房間', '乾淨', '早餐', '有', '咖啡', '醬菜', '魯肉飯', '稀飯', '青菜', '冷氣浴', 'ok']",0.0,0.0,0.0,1.0,1.0
"['飯店', '距離', '員林', '車站', '近', '櫃檯', '服務', '人員', '親切', 'CP值', '高物', '超所值']",1.0,0.0,1.0,0.0,1.0
"['果醬', '飲料', '有', '牛奶', '柳橙', '跟', '咖啡', '是', '很', '簡單', '的', '早餐', '房價', '很', '親民', '下', '次', '有', '機會', '會', '想', '再', '入住']",1.0,0.0,0.0,0.0,1.0
"['櫃檯', '人員', '親切', '熱情', '房間', '設備', '齊全', 'CP值', '高', '床', '也', '很', '好', '睡', '是', '間', '會', '再次', '入住', '的', '汽車', '旅館']",1.0,1.0,0.0,0.0,1.0
"['空間', '還可以', '價格', '公道', '服務', '人員', '有', '禮貌', '可惜', '煙味', '太', '重', '房客', '的', '問題']",1.0,1.0,0.0,1.0,1.0
"['下雨天', '窗戶', '牆壁', '滲水', '進', '房', '大部分', '硬體', '設施', '老舊', '冷氣', '不', '涼']",0.0,1.0,0.0,0.0,0.0
"['Cp值', '高', '的', '民宿', '離', '車站', '也', '近']",1.0,0.0,1.0,0.0,0.0
"['新', '房子', '乾淨', '整齊', '價格', '優惠']",1.0,1.0,0.0,1.0,0.0
"['乾淨', '舒適', '除了', '早餐', '也', '提供', '麵飯粥', '包子', '等', '消夜', '還', '提供', '24', '小時', '茶點', '咖啡', '蛋糕']",0.0,1.0,0.0,1.0,1.0
"['更', '好', '的', '是', '有', '提供', '宵夜券', '真的', '很', '罪惡', '擔仔麵', '麻辣', '燙', '豆花', '涼麵', '肉包', '水果', '等等']",1.0,0.0,0.0,0.0,1.0
"['服務', '好', '可', '洗衣', '餐點', '不錯', '茶包', '種類', '很多', '房間', '很', '乾淨', '有', '免治', '馬桶', '來', '台南', '的', '第一', '選擇']",0.0,0.0,0.0,1.0,1.0
"['位於', '澎湖', '柔道', '國家級', '教練', '旅遊', '太', '累', '時', '老闆', '王', '老師', '還', '有', '在', '推拿', '喔']",0.0,0.0,0.0,0.0,1.0
"['老闆', '一直', '推銷', '包車', '非常', '貴', '把', '學生', '當', '肥', '羊', '隔音', '不', '好', '蓮蓬頭', '水量', '忽', '大', '忽', '小']",0.0,1.0,0.0,0.0,1.0
"['老闆', '人', '超', '好', '的', '啦', '很', '有', '人情味', '也', '會', '推薦', '當地', '美食', '人', '非常', '阿莎力']",0.0,0.0,0.0,0.0,1.0
"['離', '捷運站', '較', '遠', '不過', '附近', '就', '有', '全聯', '及', '市場', '宵夜', '方便', '環境', '整潔', '舒適']",0.0,0.0,1.0,1.0,0.0
"['晚上', '餓', '了', '附近', '就', '有', '便利商店', '滷味', '鹹酥雞', '可以', '買', '非常', '方便']",0.0,0.0,1.0,0.0,0.0
"['乾淨', '舒適', '睡', '得', '安心', '位於', '永和', '到處', '都', '是', '美食', '但', '喜歡', '靠近', '車站', '的', '旅客', '可能', '要', '考慮', '一下']",0.0,1.0,1.0,1.0,0.0
"['還', '不錯', 'cp值', '高', '房間', '乾淨', '服務', '人員', '親切', '有', '問題', '都', '會', '幫忙', '下', '次', '來', '台北', '會', '在來']",1.0,0.0,0.0,1.0,1.0
"['5', '帶', '著', '2', '大', '箱', '行李', '兩', '個', '小孩', '在', '街頭', '流浪', '臨時', '尋覓', '住宿', '的', '地點']",0.0,0.0,0.0,0.0,0.0
"['環境', '舒適', '乾淨', '整潔', '還', '有', '隔音窗', '但', '室', '內', '隔音', '不佳', '都', '聽', '得', '到', '走廊', '講話', '的', '聲音']",0.0,1.0,0.0,1.0,0.0
